"PASSENGERS","DISTANCE","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","YEAR","MONTH",
2828.00,763.00,"5D","Aerolitoral",12266,"IAH","Houston, TX",13252,"MEX","Mexico City, Mexico",2021,2,
2829.00,1446.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",11292,"DEN","Denver, CO",13252,"MEX","Mexico City, Mexico",2021,6,
2829.00,1101.00,"YX","Republic Airline",13303,"MIA","Miami, FL",12990,"LIR","Liberia, Costa Rica",2021,3,
2829.00,3643.00,"KL","Klm Royal Dutch Airlines",12478,"JFK","New York, NY",10292,"AMS","Amsterdam, Netherlands",2021,4,
2829.00,2076.00,"UA","United Air Lines Inc.",11618,"EWR","Newark, NJ",13252,"MEX","Mexico City, Mexico",2021,4,
2830.00,7153.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA",12277,"ICN","Seoul, South Korea",2021,7,
2830.00,1523.00,"AA","American Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX",16257,"YYC","Calgary, Canada",2021,5,
2830.00,2348.00,"CM","Compania Panamena (Copa)",10721,"BOS","Boston, MA",14286,"PTY","Panama City, Panama",2021,7,
2831.00,4425.00,"BA","British Airways Plc",12972,"LHR","London, United Kingdom",13303,"MIA","Miami, FL",2021,1,
2832.00,1037.00,"AA","American Airlines Inc.",11874,"GDL","Guadalajara, Mexico",14107,"PHX","Phoenix, AZ",2021,3,
2832.00,2194.00,"UA","United Air Lines Inc.",12010,"GUA","Guatemala City, Guatemala",12892,"LAX","Los Angeles, CA",2021,1,
2832.00,524.00,"AA","American Airlines Inc.",13303,"MIA","Miami, FL",13180,"MBJ","Montego Bay, Jamaica",2021,2,
2833.00,226.00,"MQ","Envoy Air",13303,"MIA","Miami, FL",11534,"ELH","North Eleuthera, The Bahamas",2021,6,
2835.00,5124.00,"UA","United Air Lines Inc.",13744,"NRT","Tokyo, Japan",14771,"SFO","San Francisco, CA",2021,6,
2836.00,4343.00,"UA","United Air Lines Inc.",11760,"FRA","Frankfurt, Germany",13930,"ORD","Chicago, IL",2021,1,
2837.00,1152.00,"AA","American Airlines Inc.",13303,"MIA","Miami, FL",14286,"PTY","Panama City, Panama",2021,2,
2838.00,1806.00,"B6","JetBlue Airways",15455,"UIO","Quito, Ecuador",11697,"FLL","Fort Lauderdale, FL",2021,7,
2838.00,3643.00,"DL","Delta Air Lines Inc.",10292,"AMS","Amsterdam, Netherlands",12478,"JFK","New York, NY",2021,5,
2838.00,1276.00,"AM","Aeromexico",13303,"MIA","Miami, FL",13252,"MEX","Mexico City, Mexico",2021,2,
2838.00,1276.00,"AM","Aeromexico",13252,"MEX","Mexico City, Mexico",13303,"MIA","Miami, FL",2021,2,
2839.00,6841.00,"AA","American Airlines Inc.",12277,"ICN","Seoul, South Korea",11298,"DFW","Dallas/Fort Worth, TX",2021,7,
2839.00,771.00,"YV","Mesa Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX",14879,"SLP","San Luis Potosi, Mexico",2021,4,
2839.00,1857.00,"UA","United Air Lines Inc.",12010,"GUA","Guatemala City, Guatemala",12264,"IAD","Washington, DC",2021,1,
2840.00,617.00,"F9","Frontier Airlines Inc.",11032,"CUN","Cancun, Mexico",13204,"MCO","Orlando, FL",2021,4,
2840.00,2089.00,"DL","Delta Air Lines Inc.",12478,"JFK","New York, NY",14677,"SAL","San Salvador, El Salvador",2021,5,
2841.00,1770.00,"AA","American Airlines Inc.",10312,"ANU","St. Johns, Antigua and Barbuda",12478,"JFK","New York, NY",2021,4,
2841.00,772.00,"B6","JetBlue Airways",10721,"BOS","Boston, MA",10521,"BDA","Hamilton, Bermuda",2021,6,
2843.00,1980.00,"UA","United Air Lines Inc.",13930,"ORD","Chicago, IL",14293,"PUJ","Punta Cana, Dominican Republic",2021,3,
2843.00,1681.00,"DL","Delta Air Lines Inc.",15084,"SXM","Philipsburg, Sint Maarten",12478,"JFK","New York, NY",2021,5,
2844.00,635.00,"YV","Mesa Airlines Inc.",12266,"IAH","Houston, TX",14879,"SLP","San Luis Potosi, Mexico",2021,6,
2844.00,1366.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA",12010,"GUA","Guatemala City, Guatemala",2021,4,
2846.00,8165.00,"EK","Emirates",11455,"DXB","Dubai, United Arab Emirates",12266,"IAH","Houston, TX",2021,3,
2846.00,763.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",13252,"MEX","Mexico City, Mexico",12266,"IAH","Houston, TX",2021,1,
2848.00,7153.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA",12277,"ICN","Seoul, South Korea",2021,5,
2848.00,772.00,"B6","JetBlue Airways",10521,"BDA","Hamilton, Bermuda",10721,"BOS","Boston, MA",2021,6,
2850.00,4222.00,"AF","Compagnie Natl Air France",13487,"MSP","Minneapolis, MN",10920,"CDG","Paris, France",2021,7,
2850.00,2140.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",14747,"SEA","Seattle, WA",11874,"GDL","Guadalajara, Mexico",2021,4,
2851.00,304.00,"OO","SkyWest Airlines Inc.",12164,"HMO","Hermosillo, Mexico",14107,"PHX","Phoenix, AZ",2021,7,
2852.00,913.00,"B6","JetBlue Airways",14293,"PUJ","Punta Cana, Dominican Republic",11697,"FLL","Fort Lauderdale, FL",2021,1,
2853.00,2627.00,"AS","Alaska Airlines Inc.",12990,"LIR","Liberia, Costa Rica",12892,"LAX","Los Angeles, CA",2021,4,
2853.00,4080.00,"UA","United Air Lines Inc.",12264,"IAD","Washington, DC",11760,"FRA","Frankfurt, Germany",2021,2,
2854.00,1554.00,"DL","Delta Air Lines Inc.",12478,"JFK","New York, NY",14293,"PUJ","Punta Cana, Dominican Republic",2021,3,
2856.00,836.00,"MQ","Envoy Air",11298,"DFW","Dallas/Fort Worth, TX",10210,"AGU","Aguascalientes, Mexico",2021,4,
2856.00,3940.00,"DL","Delta Air Lines Inc.",10292,"AMS","Amsterdam, Netherlands",11433,"DTW","Detroit, MI",2021,5,
2856.00,1143.00,"B6","JetBlue Airways",11697,"FLL","Fort Lauderdale, FL",10411,"AUA","Aruba, Aruba",2021,5,
2856.00,3010.00,"CM","Compania Panamena (Copa)",12892,"LAX","Los Angeles, CA",14286,"PTY","Panama City, Panama",2021,3,
2857.00,2076.00,"UA","United Air Lines Inc.",13252,"MEX","Mexico City, Mexico",11618,"EWR","Newark, NJ",2021,3,
2857.00,549.00,"NK","Spirit Air Lines",11032,"CUN","Cancun, Mexico",11697,"FLL","Fort Lauderdale, FL",2021,2,
2858.00,1569.00,"NK","Spirit Air Lines",11697,"FLL","Fort Lauderdale, FL",11052,"CLO","Cali, Colombia",2021,1,
2859.00,4162.00,"AA","American Airlines Inc.",11915,"GIG","Rio de Janeiro, Brazil",13303,"MIA","Miami, FL",2021,7,
2859.00,8758.00,"SQ","Singapore Airlines Ltd.",14824,"SIN","Singapore, Singapore",12892,"LAX","Los Angeles, CA",2021,7,
2860.00,852.00,"NK","Spirit Air Lines",14739,"SDQ","Santo Domingo, Dominican Republic",11697,"FLL","Fort Lauderdale, FL",2021,2,
2861.00,2060.00,"CM","Compania Panamena (Copa)",14286,"PTY","Panama City, Panama",12264,"IAD","Washington, DC",2021,3,
2864.00,2685.00,"DL","Delta Air Lines Inc.",14747,"SEA","Seattle, WA",11032,"CUN","Cancun, Mexico",2021,4,
2864.00,2051.00,"UA","United Air Lines Inc.",12010,"GUA","Guatemala City, Guatemala",11618,"EWR","Newark, NJ",2021,3,
2864.00,864.00,"AA","American Airlines Inc.",10638,"BJX","Leon/Guanajuato, Mexico",11298,"DFW","Dallas/Fort Worth, TX",2021,4,
2864.00,3629.00,"LP","Lan Peru Airlines",12986,"LIM","Lima, Peru",12478,"JFK","New York, NY",2021,1,
2864.00,3892.00,"UA","United Air Lines Inc.",12264,"IAD","Washington, DC",10752,"BRU","Brussels, Belgium",2021,2,
2864.00,2190.00,"B6","JetBlue Airways",12990,"LIR","Liberia, Costa Rica",12478,"JFK","New York, NY",2021,7,
2867.00,1685.00,"UA","United Air Lines Inc.",13930,"ORD","Chicago, IL",13252,"MEX","Mexico City, Mexico",2021,3,
2868.00,1180.00,"DL","Delta Air Lines Inc.",12693,"KIN","Kingston, Jamaica",10397,"ATL","Atlanta, GA",2021,5,
2868.00,2082.00,"UA","United Air Lines Inc.",14677,"SAL","San Salvador, El Salvador",11618,"EWR","Newark, NJ",2021,6,
2868.00,935.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",11298,"DFW","Dallas/Fort Worth, TX",13252,"MEX","Mexico City, Mexico",2021,4,
2870.00,2539.00,"AA","American Airlines Inc.",12478,"JFK","New York, NY",11888,"GEO","Georgetown, Guyana",2021,2,
2871.00,531.00,"F9","Frontier Airlines Inc.",13303,"MIA","Miami, FL",11032,"CUN","Cancun, Mexico",2021,4,
2871.00,1441.00,"DL","Delta Air Lines Inc.",14869,"SLC","Salt Lake City, UT",14312,"PVR","Puerto Vallarta, Mexico",2021,4,
2872.00,852.00,"B6","JetBlue Airways",11697,"FLL","Fort Lauderdale, FL",14739,"SDQ","Santo Domingo, Dominican Republic",2021,7,
2872.00,886.00,"NK","Spirit Air Lines",14681,"SAP","San Pedro Sula, Honduras",11697,"FLL","Fort Lauderdale, FL",2021,2,
2872.00,2685.00,"AS","Alaska Airlines Inc.",11032,"CUN","Cancun, Mexico",14747,"SEA","Seattle, WA",2021,5,
2873.00,1037.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",11874,"GDL","Guadalajara, Mexico",14107,"PHX","Phoenix, AZ",2021,3,
2873.00,5995.00,"KE","Korean Air Lines Co. Ltd.",12892,"LAX","Los Angeles, CA",12277,"ICN","Seoul, South Korea",2021,1,
2874.00,4406.00,"AR","Aerolineas Argentinas",11625,"EZE","Ezeiza, Argentina",13303,"MIA","Miami, FL",2021,3,
2874.00,7458.00,"QR","Qatar Airways (Q.C.S.C)",10397,"ATL","Atlanta, GA",11369,"DOH","Doha, Qatar",2021,6,
2875.00,1715.00,"DL","Delta Air Lines Inc.",10411,"AUA","Aruba, Aruba",10397,"ATL","Atlanta, GA",2021,1,
2875.00,756.00,"AA","American Airlines Inc.",11301,"DGO","Durango, Mexico",11298,"DFW","Dallas/Fort Worth, TX",2021,6,
2875.00,802.00,"AS","Alaska Airlines Inc.",14832,"SJD","San Jose del Cabo, Mexico",14679,"SAN","San Diego, CA",2021,2,
2875.00,1523.00,"AA","American Airlines Inc.",14293,"PUJ","Punta Cana, Dominican Republic",14100,"PHL","Philadelphia, PA",2021,3,
2876.00,1557.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA",14312,"PVR","Puerto Vallarta, Mexico",2021,4,
2877.00,2539.00,"B6","JetBlue Airways",11888,"GEO","Georgetown, Guyana",12478,"JFK","New York, NY",2021,4,
2877.00,1730.00,"AM","Aeromexico",13930,"ORD","Chicago, IL",11874,"GDL","Guadalajara, Mexico",2021,1,
2877.00,531.00,"F9","Frontier Airlines Inc.",11032,"CUN","Cancun, Mexico",13303,"MIA","Miami, FL",2021,5,
2877.00,1770.00,"AA","American Airlines Inc.",10312,"ANU","St. Johns, Antigua and Barbuda",12478,"JFK","New York, NY",2021,6,
2877.00,1322.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO",14312,"PVR","Puerto Vallarta, Mexico",2021,2,
2878.00,1282.00,"B6","JetBlue Airways",14838,"SJO","San Jose, Costa Rica",13204,"MCO","Orlando, FL",2021,1,
2878.00,5659.00,"UA","United Air Lines Inc.",14771,"SFO","San Francisco, CA",12277,"ICN","Seoul, South Korea",2021,7,
2878.00,1641.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",13232,"MDW","Chicago, IL",10638,"BJX","Leon/Guanajuato, Mexico",2021,7,
2879.00,1006.00,"UA","United Air Lines Inc.",12266,"IAH","Houston, TX",14832,"SJD","San Jose del Cabo, Mexico",2021,2,
2879.00,6967.00,"ET","Ethiopian Airlines",12478,"JFK","New York, NY",10162,"ADD","Addis Ababa, Ethiopia",2021,6,
2880.00,1009.00,"NK","Spirit Air Lines",14739,"SDQ","Santo Domingo, Dominican Republic",13204,"MCO","Orlando, FL",2021,7,
2881.00,3681.00,"UA","United Air Lines Inc.",10752,"BRU","Brussels, Belgium",11618,"EWR","Newark, NJ",2021,5,
2881.00,1720.00,"DL","Delta Air Lines Inc.",14286,"PTY","Panama City, Panama",10397,"ATL","Atlanta, GA",2021,5,
2882.00,4166.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN",10292,"AMS","Amsterdam, Netherlands",2021,5,
2882.00,1772.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",13370,"MLM","Morelia, Mexico",13796,"OAK","Oakland, CA",2021,1,
2882.00,1522.00,"B6","JetBlue Airways",12478,"JFK","New York, NY",14012,"PAP","Port-au-Prince, Haiti",2021,5,
2883.00,956.00,"AA","American Airlines Inc.",11057,"CLT","Charlotte, NC",10521,"BDA","Hamilton, Bermuda",2021,6,
2884.00,1451.00,"B6","JetBlue Airways",12478,"JFK","New York, NY",14207,"POP","Puerto Plata, Dominican Republic",2021,4,
2884.00,2721.00,"DL","Delta Air Lines Inc.",14838,"SJO","San Jose, Costa Rica",12892,"LAX","Los Angeles, CA",2021,3,
2887.00,1642.00,"AM","Aeromexico",14771,"SFO","San Francisco, CA",11874,"GDL","Guadalajara, Mexico",2021,6,
2887.00,7754.00,"EK","Emirates",13204,"MCO","Orlando, FL",11455,"DXB","Dubai, United Arab Emirates",2021,7,
2888.00,1014.00,"TA","Taca International Airlines",13303,"MIA","Miami, FL",13269,"MGA","Managua, Nicaragua",2021,1,
2891.00,348.00,"QK","Jazz Aviation LP",16271,"YYZ","Toronto, Canada",11618,"EWR","Newark, NJ",2021,6,
2892.00,411.00,"UA","United Air Lines Inc.",12266,"IAH","Houston, TX",13514,"MTY","Monterrey, Mexico",2021,5,
2892.00,1494.00,"AM","Aeromexico",11874,"GDL","Guadalajara, Mexico",11638,"FAT","Fresno, CA",2021,6,
2893.00,1446.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",13252,"MEX","Mexico City, Mexico",11292,"DEN","Denver, CO",2021,5,
2893.00,1104.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA",14153,"PLS","Providenciales, Turks and Caicos Islands",2021,4,
2894.00,1389.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA",14739,"SDQ","Santo Domingo, Dominican Republic",2021,3,
2895.00,1237.00,"F9","Frontier Airlines Inc.",11032,"CUN","Cancun, Mexico",15016,"STL","St. Louis, MO",2021,2,
2895.00,2098.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA",10711,"BOG","Bogota, Colombia",2021,1,
2898.00,3592.00,"TP","Tap-Portuguese Airlines",12991,"LIS","Lisbon, Portugal",12264,"IAD","Washington, DC",2021,7,
2899.00,1559.00,"UA","United Air Lines Inc.",12016,"GUM","Guam, TT",13744,"NRT","Tokyo, Japan",2021,7,
2900.00,1612.00,"AA","American Airlines Inc.",11057,"CLT","Charlotte, NC",15084,"SXM","Philipsburg, Sint Maarten",2021,5,
2900.00,1554.00,"DL","Delta Air Lines Inc.",14293,"PUJ","Punta Cana, Dominican Republic",12478,"JFK","New York, NY",2021,4,
2901.00,3962.00,"AF","Compagnie Natl Air France",11433,"DTW","Detroit, MI",10920,"CDG","Paris, France",2021,5,
2901.00,2090.00,"VB","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13252,"MEX","Mexico City, Mexico",12478,"JFK","New York, NY",2021,6,
2902.00,5451.00,"NH","All Nippon Airways Co.",13744,"NRT","Tokyo, Japan",12892,"LAX","Los Angeles, CA",2021,7,
2903.00,7231.00,"CZ","China Southern Airlines",12892,"LAX","Los Angeles, CA",10877,"CAN","Guangzhou, China",2021,2,
2905.00,911.00,"AS","Alaska Airlines Inc.",12892,"LAX","Los Angeles, CA",14832,"SJD","San Jose del Cabo, Mexico",2021,2,
2905.00,3452.00,"BA","British Airways Plc",12972,"LHR","London, United Kingdom",12478,"JFK","New York, NY",2021,1,
2905.00,1009.00,"B6","JetBlue Airways",13204,"MCO","Orlando, FL",14739,"SDQ","Santo Domingo, Dominican Republic",2021,3,
2905.00,820.00,"VB","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",12266,"IAH","Houston, TX",11874,"GDL","Guadalajara, Mexico",2021,7,
2906.00,2119.00,"DL","Delta Air Lines Inc.",11032,"CUN","Cancun, Mexico",12892,"LAX","Los Angeles, CA",2021,2,
2906.00,1632.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",11874,"GDL","Guadalajara, Mexico",14570,"RNO","Reno, NV",2021,7,
2907.00,2355.00,"DL","Delta Air Lines Inc.",15455,"UIO","Quito, Ecuador",10397,"ATL","Atlanta, GA",2021,6,
2907.00,1137.00,"NK","Spirit Air Lines",14838,"SJO","San Jose, Costa Rica",11697,"FLL","Fort Lauderdale, FL",2021,2,
2910.00,1941.00,"NK","Spirit Air Lines",12051,"GYE","Guayaquil, Ecuador",11697,"FLL","Fort Lauderdale, FL",2021,2,
2911.00,1189.00,"UA","United Air Lines Inc.",14832,"SJD","San Jose del Cabo, Mexico",11292,"DEN","Denver, CO",2021,2,
2911.00,7412.00,"QR","Qatar Airways (Q.C.S.C)",11369,"DOH","Doha, Qatar",14747,"SEA","Seattle, WA",2021,4,
2912.00,820.00,"VB","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",11874,"GDL","Guadalajara, Mexico",12266,"IAH","Houston, TX",2021,7,
2913.00,848.00,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14739,"SDQ","Santo Domingo, Dominican Republic",13303,"MIA","Miami, FL",2021,5,
2913.00,3869.00,"UA","United Air Lines Inc.",11618,"EWR","Newark, NJ",11760,"FRA","Frankfurt, Germany",2021,2,
2915.00,1222.00,"DL","Delta Air Lines Inc.",14869,"SLC","Salt Lake City, UT",14832,"SJD","San Jose del Cabo, Mexico",2021,3,
2916.00,1681.00,"DL","Delta Air Lines Inc.",12478,"JFK","New York, NY",15084,"SXM","Philipsburg, Sint Maarten",2021,6,
2916.00,1308.00,"B6","JetBlue Airways",14153,"PLS","Providenciales, Turks and Caicos Islands",11618,"EWR","Newark, NJ",2021,7,
2917.00,4832.00,"LH","Lufthansa German Airlines",11760,"FRA","Frankfurt, Germany",13303,"MIA","Miami, FL",2021,6,
2917.00,7305.00,"PR","Philippine Airlines Inc.",13408,"MNL","Manila, Philippines",12892,"LAX","Los Angeles, CA",2021,3,
2918.00,2477.00,"UA","United Air Lines Inc.",11618,"EWR","Newark, NJ",10711,"BOG","Bogota, Colombia",2021,6,
2919.00,1307.00,"AM","Aeromexico",11874,"GDL","Guadalajara, Mexico",12892,"LAX","Los Angeles, CA",2021,3,
2919.00,2355.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA",15455,"UIO","Quito, Ecuador",2021,6,
2920.00,712.00,"YV","Mesa Airlines Inc.",16477,"QRO","Queretaro, Mexico",12266,"IAH","Houston, TX",2021,6,
2921.00,1782.00,"UA","United Air Lines Inc.",13930,"ORD","Chicago, IL",14312,"PVR","Puerto Vallarta, Mexico",2021,5,
2921.00,1695.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA",14832,"SJD","San Jose del Cabo, Mexico",2021,2,
2922.00,936.00,"AA","American Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX",11874,"GDL","Guadalajara, Mexico",2021,2,
2922.00,1506.00,"UA","United Air Lines Inc.",14293,"PUJ","Punta Cana, Dominican Republic",12264,"IAD","Washington, DC",2021,6,
2922.00,1281.00,"AM","Aeromexico",13252,"MEX","Mexico City, Mexico",13204,"MCO","Orlando, FL",2021,3,
2922.00,1530.00,"WN","Southwest Airlines Co.",12191,"HOU","Houston, TX",14838,"SJO","San Jose, Costa Rica",2021,6,
2923.00,6985.00,"ET","Ethiopian Airlines",11618,"EWR","Newark, NJ",10162,"ADD","Addis Ababa, Ethiopia",2021,5,
2924.00,3133.00,"UA","United Air Lines Inc.",12266,"IAH","Houston, TX",12986,"LIM","Lima, Peru",2021,4,
2924.00,1335.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",11292,"DEN","Denver, CO",11874,"GDL","Guadalajara, Mexico",2021,6,
2925.00,5738.00,"RJ","Alia-(The) Royal Jordanian",10287,"AMM","Amman, Jordan",12478,"JFK","New York, NY",2021,7,
2926.00,1660.00,"AM","Aeromexico",11874,"GDL","Guadalajara, Mexico",14893,"SMF","Sacramento, CA",2021,2,
2926.00,4188.00,"UA","United Air Lines Inc.",14771,"SFO","San Francisco, CA",14228,"PPT","Papeete, French Polynesia",2021,7,
2926.00,1514.00,"AA","American Airlines Inc.",14739,"SDQ","Santo Domingo, Dominican Republic",14100,"PHL","Philadelphia, PA",2021,7,
2927.00,155.00,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14843,"SJU","San Juan, PR",14293,"PUJ","Punta Cana, Dominican Republic",2021,6,
2927.00,2539.00,"AA","American Airlines Inc.",11888,"GEO","Georgetown, Guyana",12478,"JFK","New York, NY",2021,2,
2928.00,586.00,"AA","American Airlines Inc.",13303,"MIA","Miami, FL",12693,"KIN","Kingston, Jamaica",2021,3,
2928.00,748.00,"QK","Jazz Aviation LP",13930,"ORD","Chicago, IL",16217,"YUL","Montreal, Canada",2021,7,
2929.00,1139.00,"VB","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",12889,"LAS","Las Vegas, NV",13514,"MTY","Monterrey, Mexico",2021,7,
2931.00,1719.00,"AA","American Airlines Inc.",11057,"CLT","Charlotte, NC",12990,"LIR","Liberia, Costa Rica",2021,4,
2931.00,4645.00,"UA","United Air Lines Inc.",14717,"SCL","Santiago, Chile",12266,"IAH","Houston, TX",2021,1,
2931.00,604.00,"OO","SkyWest Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX",11187,"CUU","Chihuahua, Mexico",2021,5,
2932.00,1303.00,"B6","JetBlue Airways",14153,"PLS","Providenciales, Turks and Caicos Islands",12478,"JFK","New York, NY",2021,6,
2932.00,214.00,"9E","Endeavor Air Inc.",16271,"YYZ","Toronto, Canada",11433,"DTW","Detroit, MI",2021,6,
2932.00,1730.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",13930,"ORD","Chicago, IL",11874,"GDL","Guadalajara, Mexico",2021,3,
2933.00,1446.00,"AM","Aeromexico",11292,"DEN","Denver, CO",13252,"MEX","Mexico City, Mexico",2021,4,
2933.00,1514.00,"AA","American Airlines Inc.",14100,"PHL","Philadelphia, PA",14739,"SDQ","Santo Domingo, Dominican Republic",2021,7,
2933.00,6985.00,"ET","Ethiopian Airlines",10162,"ADD","Addis Ababa, Ethiopia",11618,"EWR","Newark, NJ",2021,7,
2934.00,2089.00,"TA","Taca International Airlines",12478,"JFK","New York, NY",14677,"SAL","San Salvador, El Salvador",2021,4,
2935.00,1681.00,"B6","JetBlue Airways",15084,"SXM","Philipsburg, Sint Maarten",12478,"JFK","New York, NY",2021,6,
2935.00,7484.00,"AI","National Aviation Company of India Limited d/b/a Air India",11290,"DEL","Delhi, India",13930,"ORD","Chicago, IL",2021,6,
2935.00,1384.00,"RV","Air Canada rouge LP",16217,"YUL","Montreal, Canada",11697,"FLL","Fort Lauderdale, FL",2021,1,
2936.00,1388.00,"VH","Fast Colombia SAS d/b/a Viva Colombia",13303,"MIA","Miami, FL",13218,"MDE","Medellin, Colombia",2021,1,
2937.00,802.00,"AS","Alaska Airlines Inc.",14832,"SJD","San Jose del Cabo, Mexico",14679,"SAN","San Diego, CA",2021,1,
2937.00,4425.00,"BA","British Airways Plc",13303,"MIA","Miami, FL",12972,"LHR","London, United Kingdom",2021,7,
2939.00,4162.00,"AA","American Airlines Inc.",13303,"MIA","Miami, FL",11915,"GIG","Rio de Janeiro, Brazil",2021,6,
2940.00,971.00,"AA","American Airlines Inc.",14312,"PVR","Puerto Vallarta, Mexico",14107,"PHX","Phoenix, AZ",2021,2,
2940.00,1218.00,"DL","Delta Air Lines Inc.",12892,"LAX","Los Angeles, CA",14312,"PVR","Puerto Vallarta, Mexico",2021,4,
2941.00,720.00,"NK","Spirit Air Lines",11697,"FLL","Fort Lauderdale, FL",14012,"PAP","Port-au-Prince, Haiti",2021,1,
2942.00,1446.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",11292,"DEN","Denver, CO",13252,"MEX","Mexico City, Mexico",2021,7,
2942.00,2608.00,"AA","American Airlines Inc.",13303,"MIA","Miami, FL",12986,"LIM","Lima, Peru",2021,2,
2943.00,635.00,"YV","Mesa Airlines Inc.",14879,"SLP","San Luis Potosi, Mexico",12266,"IAH","Houston, TX",2021,5,
2943.00,3852.00,"LH","Lufthansa German Airlines",10721,"BOS","Boston, MA",13518,"MUC","Munich, Germany",2021,7,
2944.00,8302.00,"QR","Qatar Airways (Q.C.S.C)",12892,"LAX","Los Angeles, CA",11369,"DOH","Doha, Qatar",2021,2,
2944.00,1037.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",11874,"GDL","Guadalajara, Mexico",14107,"PHX","Phoenix, AZ",2021,2,
2944.00,1096.00,"DL","Delta Air Lines Inc.",12478,"JFK","New York, NY",13605,"NAS","Nassau, The Bahamas",2021,5,
2945.00,1430.00,"WN","Southwest Airlines Co.",13232,"MDW","Chicago, IL",11032,"CUN","Cancun, Mexico",2021,2,
2945.00,1276.00,"5D","Aerolitoral",13252,"MEX","Mexico City, Mexico",13303,"MIA","Miami, FL",2021,2,
2945.00,1218.00,"UA","United Air Lines Inc.",12892,"LAX","Los Angeles, CA",14312,"PVR","Puerto Vallarta, Mexico",2021,4,
2945.00,1430.00,"WN","Southwest Airlines Co.",11032,"CUN","Cancun, Mexico",13232,"MDW","Chicago, IL",2021,2,
2945.00,1104.00,"DL","Delta Air Lines Inc.",14153,"PLS","Providenciales, Turks and Caicos Islands",10397,"ATL","Atlanta, GA",2021,4,
2945.00,1730.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",11874,"GDL","Guadalajara, Mexico",13930,"ORD","Chicago, IL",2021,3,
2947.00,2473.00,"DL","Delta Air Lines Inc.",12478,"JFK","New York, NY",10711,"BOG","Bogota, Colombia",2021,3,
2947.00,2685.00,"DL","Delta Air Lines Inc.",11032,"CUN","Cancun, Mexico",14747,"SEA","Seattle, WA",2021,4,
2947.00,5039.00,"UA","United Air Lines Inc.",11760,"FRA","Frankfurt, Germany",11292,"DEN","Denver, CO",2021,5,
